,RegionName,variable,value
28577,Magnolia Glen,2008-05,415884.0
28578,Altgeld Gardens,2008-05,0.0
28579,Graceland West,2008-05,584019.0
28580,Marynook,2008-05,188916.0
28581,The Bush,2008-05,0.0
28582,Dearborn Park,2008-05,380334.0
28583,Fifth City,2008-05,0.0
28584,Lakewood - Balmoral,2008-05,829618.0
28585,The Gap,2008-05,407639.0
28586,South East Ravenswood,2008-05,735827.0
28587,Kennedy Park,2008-05,284973.0
28588,The Robert Taylor Homes,2008-05,0.0
28589,Jackson Park Highlands,2008-05,0.0
28590,O'Hare International Airport,2008-05,337191.0
28591,Princeton Park,2008-05,0.0
28592,Printers Row,2008-05,296642.0
28593,River West,2008-05,406678.0
28594,Illinois Medical District,2008-05,0.0
28595,Gladstone Park,2008-05,335539.0
28596,Cottage Grove Heights,2008-05,0.0
28597,East Pilsen,2008-05,364827.0
28598,Fuller Park,2008-05,0.0
28599,Ravenswood Gardens,2008-05,499751.0
28600,Sauganash Woods,2008-05,394192.0
28601,River's Edge,2008-05,824317.0
28602,LeClaire Courts,2008-05,0.0
28603,Pill Hill,2008-05,160840.0
28604,South Old Irving Park,2008-05,378883.0
28605,Tally's Corner,2008-05,383822.0
28606,South Commons,2008-05,0.0
28607,Chrysler Village,2008-05,183446.0
28608,Parkview,2008-05,198544.0
28609,Pullman,2008-05,0.0
28610,Peterson Park,2008-05,460726.0
28611,Beverly Woods,2008-05,246786.0
28612,Greektown,2008-05,0.0
28613,Forest Glen,2008-05,389173.0
28614,Sleepy Hollow,2008-05,209292.0
28615,The Island,2008-05,0.0
28616,Edgewater Glen,2008-05,384227.0
28617,Golden Gate,2008-05,0.0
28618,Marycrest,2008-05,313769.0
28619,Winneconna Parkway,2008-05,0.0
28620,Stateway Gardens,2008-05,190736.0
28621,Lithuanian Plaza,2008-05,0.0
28622,Heart of Italy,2008-05,0.0
28623,Old Edgebrook,2008-05,667319.0
28624,The Villa,2008-05,508400.0
28625,Beverly View,2008-05,153913.0
28626,Eden Green,2008-05,0.0
28627,Mount Greenwood Heights,2008-05,256272.0
28628,Cabrini Green,2008-05,308354.0
28629,Schorsch Forest View,2008-05,353508.0
28630,Riverdale,2008-05,0.0
28631,Groveland Park,2008-05,0.0
28632,Brynford Park,2008-05,561311.0
28633,Logan Square,2008-06,376297.0
28634,Little Village,2008-06,0.0
28635,West Rogers Park,2008-06,315363.0
28636,South Austin,2008-06,162733.0
28637,Albany Park,2008-06,321134.0
28638,Uptown,2008-06,298479.0
28639,Lake View,2008-06,499047.0
28640,Rogers Park,2008-06,255859.0
28641,Gresham,2008-06,170306.0
28642,Brighton Park,2008-06,201012.0
28643,Englewood,2008-06,0.0
28644,Jefferson Park,2008-06,330222.0
28645,Portage Park,2008-06,362149.0
28646,South Loop,2008-06,371013.0
28647,Humboldt Park,2008-06,276097.0
28648,Gage Park,2008-06,166315.0
28649,Bridgeport,2008-06,347383.0
28650,Edgewater,2008-06,254880.0
28651,Lake View East,2008-06,321308.0
28652,South Shore,2008-06,113941.0
28653,Cragin,2008-06,297937.0
28654,Back of the Yards,2008-06,0.0
28655,West Lawn,2008-06,216591.0
28656,Bronzeville,2008-06,247642.0
28657,Belmont Central,2008-06,288412.0
28658,Marquette Park,2008-06,177928.0
28659,Garfield Ridge,2008-06,259568.0
28660,Near North,2008-06,384553.0
28661,West Pullman,2008-06,103023.0
28662,South Chicago,2008-06,0.0
28663,West Town,2008-06,463322.0
28664,West Englewood,2008-06,0.0
28665,North Austin,2008-06,171985.0
28666,East Garfield Park,2008-06,0.0
28667,Ravenswood,2008-06,430436.0
28668,East Side,2008-06,154978.0
28669,Hermosa,2008-06,200939.0
28670,North Center,2008-06,646119.0
28671,Roseland,2008-06,86168.0
28672,Streeterville,2008-06,479341.0
28673,West Elsdon,2008-06,204012.0
28674,Bucktown,2008-06,536076.0
28675,Hyde Park,2008-06,359258.0
28676,Chicago Lawn,2008-06,163706.0
28677,Chatham,2008-06,161670.0
28678,Clearing,2008-06,244959.0
28679,Avondale,2008-06,368284.0
28680,Heart of Chicago,2008-06,353821.0
28681,University Village - Little Italy,2008-06,460867.0
28682,Morgan Park,2008-06,199180.0
28683,Mount Greenwood,2008-06,254339.0
28684,Archer Heights,2008-06,208665.0
28685,O'Hare,2008-06,303226.0
28686,Near West Side,2008-06,341919.0
28687,Galewood,2008-06,271522.0
28688,Park Manor,2008-06,148822.0
28689,Montclare,2008-06,265996.0
28690,Gold Coast,2008-06,542885.0
28691,Irving Park,2008-06,381821.0
28692,Scottsdale,2008-06,218682.0
28693,West Humboldt Park,2008-06,0.0
28694,Lincoln Park,2008-06,508134.0
28695,West Garfield Park,2008-06,0.0
28696,Ashburn,2008-06,207681.0
28697,McKinley Park,2008-06,173675.0
28698,Woodlawn,2008-06,223976.0
28699,Beverly,2008-06,363357.0
28700,Brainerd,2008-06,175400.0
28701,Belmont Heights,2008-06,284335.0
28702,Belmont Gardens,2008-06,247678.0
28703,Wicker Park,2008-06,501391.0
28704,Old Irving Park,2008-06,456136.0
28705,The Loop,2008-06,415729.0
28706,Calumet Heights,2008-06,193300.0
28707,Grand Crossing,2008-06,0.0
28708,Old Town,2008-06,381265.0
28709,Norwood Park East,2008-06,337007.0
28710,Washington Park,2008-06,0.0
28711,Edison Park,2008-06,364010.0
28712,Pilsen,2008-06,309642.0
28713,Roscoe Village,2008-06,681869.0
28714,Sheffield Neighbors,2008-06,884865.0
28715,Wrightwood Neighbors,2008-06,621916.0
28716,Wrightwood,2008-06,217920.0
28717,Budlong Woods,2008-06,299532.0
28718,Burnside,2008-06,124453.0
28719,Fernwood,2008-06,0.0
28720,Noble Square,2008-06,483142.0
28721,Rosemoor,2008-06,159231.0
28722,Kenwood,2008-06,399737.0
28723,Longwood Manor,2008-06,0.0
28724,Schorsch Village,2008-06,313367.0
28725,Mayfair,2008-06,349979.0
28726,North Mayfair,2008-06,335676.0
28727,West Woodlawn,2008-06,0.0
28728,Sauganash,2008-06,441199.0
28729,East Ukrainian Village,2008-06,450878.0
28730,Dunning,2008-06,295648.0
28731,Old Town Triangle,2008-06,501870.0
28732,Hollywood Park,2008-06,369137.0
28733,Kilbourn Park,2008-06,349465.0
28734,Norwood Park West,2008-06,330369.0
28735,West Loop Gate,2008-06,312184.0
28736,East Chatham,2008-06,0.0
28737,Hegewisch,2008-06,121324.0
28738,New Eastside,2008-06,484566.0
28739,Lake Calumet,2008-06,0.0
28740,North Park,2008-06,408973.0
28741,River North,2008-06,330768.0
28742,Ukrainian Village,2008-06,429729.0
28743,Canaryville,2008-06,254933.0
28744,Tri-Taylor,2008-06,236696.0
28745,Calumet River,2008-06,0.0
28746,Arcadia Terrace,2008-06,374222.0
28747,East Hyde Park,2008-06,300716.0
28748,Fulton River District,2008-06,379579.0
28749,Irving Woods,2008-06,299655.0
28750,Union Ridge,2008-06,298923.0
28751,Washington Heights,2008-06,0.0
28752,Big Oaks,2008-06,340943.0
28753,Edgebrook,2008-06,447452.0
28754,South Deering,2008-06,98659.0
28755,Lincoln Square,2008-06,405911.0
28756,Kelvin Park,2008-06,285524.0
28757,West Chatham,2008-06,0.0
28758,Lathrop Homes,2008-06,580760.0
28759,Douglas Park,2008-06,0.0
28760,Homan Square,2008-06,254803.0
28761,West Chesterfield,2008-06,139693.0
28762,East Beverly,2008-06,295203.0
28763,West Beverly,2008-06,276940.0
28764,Goose Island,2008-06,416607.0
28765,Bowmanville,2008-06,423926.0
28766,Oriole Park,2008-06,334845.0
28767,Hanson Park,2008-06,313972.0
28768,Ranch Triangle,2008-06,659598.0
28769,Wrigleyville,2008-06,463886.0
28770,North Kenwood,2008-06,341053.0
28771,Vittum Park,2008-06,231936.0
28772,Wildwood,2008-06,442233.0
28773,Old Norwood Park,2008-06,418003.0
28774,Oakland,2008-06,338867.0
28775,Ida B. Wells - Darrow Homes,2008-06,0.0
28776,Pulaski Park,2008-06,413713.0
28777,Avalon Park,2008-06,187374.0
28778,Lake Meadows,2008-06,310004.0
28779,Ravenswood Manor,2008-06,589906.0
28780,West De Paul,2008-06,731750.0
28781,Chinatown,2008-06,287606.0
28782,Andersonville,2008-06,407429.0
28783,Stony Island Park,2008-06,206927.0
28784,West Morgan Park,2008-06,277792.0
28785,Belmont Terrace,2008-06,276032.0
28786,Magnolia Glen,2008-06,415546.0
28787,Altgeld Gardens,2008-06,0.0
28788,Graceland West,2008-06,589382.0
28789,Marynook,2008-06,192201.0
28790,The Bush,2008-06,0.0
28791,Dearborn Park,2008-06,385563.0
28792,Fifth City,2008-06,0.0
28793,Lakewood - Balmoral,2008-06,827567.0
28794,The Gap,2008-06,410221.0
28795,South East Ravenswood,2008-06,741926.0
28796,Kennedy Park,2008-06,281131.0
28797,The Robert Taylor Homes,2008-06,0.0
28798,Jackson Park Highlands,2008-06,0.0
28799,O'Hare International Airport,2008-06,341543.0
28800,Princeton Park,2008-06,0.0
28801,Printers Row,2008-06,290356.0
28802,River West,2008-06,401222.0
28803,Illinois Medical District,2008-06,0.0
28804,Gladstone Park,2008-06,328633.0
28805,Cottage Grove Heights,2008-06,0.0
28806,East Pilsen,2008-06,367023.0
28807,Fuller Park,2008-06,0.0
28808,Ravenswood Gardens,2008-06,495323.0
28809,Sauganash Woods,2008-06,392983.0
28810,River's Edge,2008-06,833082.0
28811,LeClaire Courts,2008-06,0.0
28812,Pill Hill,2008-06,159451.0
28813,South Old Irving Park,2008-06,379620.0
28814,Tally's Corner,2008-06,385545.0
28815,South Commons,2008-06,0.0
28816,Chrysler Village,2008-06,182826.0
28817,Parkview,2008-06,197526.0
28818,Pullman,2008-06,0.0
28819,Peterson Park,2008-06,463752.0
28820,Beverly Woods,2008-06,245748.0
28821,Greektown,2008-06,0.0
28822,Forest Glen,2008-06,384550.0
28823,Sleepy Hollow,2008-06,208087.0
28824,The Island,2008-06,0.0
28825,Edgewater Glen,2008-06,383057.0
28826,Golden Gate,2008-06,0.0
28827,Marycrest,2008-06,315838.0
28828,Winneconna Parkway,2008-06,0.0
28829,Stateway Gardens,2008-06,193697.0
28830,Lithuanian Plaza,2008-06,0.0
28831,Heart of Italy,2008-06,0.0
28832,Old Edgebrook,2008-06,673660.0
28833,The Villa,2008-06,501701.0
28834,Beverly View,2008-06,156186.0
28835,Eden Green,2008-06,0.0
28836,Mount Greenwood Heights,2008-06,253337.0
28837,Cabrini Green,2008-06,310466.0
28838,Schorsch Forest View,2008-06,347341.0
28839,Riverdale,2008-06,0.0
28840,Groveland Park,2008-06,0.0
28841,Brynford Park,2008-06,562026.0
28842,Logan Square,2008-07,377309.0
28843,Little Village,2008-07,0.0
28844,West Rogers Park,2008-07,314403.0
28845,South Austin,2008-07,161896.0
28846,Albany Park,2008-07,321900.0
28847,Uptown,2008-07,298770.0
28848,Lake View,2008-07,502502.0
28849,Rogers Park,2008-07,256391.0
28850,Gresham,2008-07,170639.0
28851,Brighton Park,2008-07,198827.0
28852,Englewood,2008-07,0.0
28853,Jefferson Park,2008-07,328404.0
28854,Portage Park,2008-07,359594.0
28855,South Loop,2008-07,372647.0
28856,Humboldt Park,2008-07,278793.0
28857,Gage Park,2008-07,164568.0
28858,Bridgeport,2008-07,348545.0
28859,Edgewater,2008-07,254723.0
28860,Lake View East,2008-07,323806.0
28861,South Shore,2008-07,115677.0
28862,Cragin,2008-07,294280.0
28863,Back of the Yards,2008-07,0.0
28864,West Lawn,2008-07,214401.0
28865,Bronzeville,2008-07,247832.0
28866,Belmont Central,2008-07,285886.0
28867,Marquette Park,2008-07,175635.0
28868,Garfield Ridge,2008-07,259082.0
28869,Near North,2008-07,385760.0
28870,West Pullman,2008-07,103263.0
28871,South Chicago,2008-07,0.0
28872,West Town,2008-07,466202.0
28873,West Englewood,2008-07,0.0
28874,North Austin,2008-07,172525.0
28875,East Garfield Park,2008-07,0.0
28876,Ravenswood,2008-07,431488.0
28877,East Side,2008-07,154963.0
28878,Hermosa,2008-07,198453.0
28879,North Center,2008-07,649345.0
28880,Roseland,2008-07,85634.0
28881,Streeterville,2008-07,483287.0
28882,West Elsdon,2008-07,202927.0
28883,Bucktown,2008-07,540883.0
28884,Hyde Park,2008-07,360277.0
28885,Chicago Lawn,2008-07,161337.0
28886,Chatham,2008-07,161479.0
28887,Clearing,2008-07,244023.0
28888,Avondale,2008-07,370702.0
28889,Heart of Chicago,2008-07,352776.0
28890,University Village - Little Italy,2008-07,461213.0
28891,Morgan Park,2008-07,198679.0
28892,Mount Greenwood,2008-07,254956.0
28893,Archer Heights,2008-07,208106.0
28894,O'Hare,2008-07,301897.0
28895,Near West Side,2008-07,344294.0
28896,Galewood,2008-07,271226.0
28897,Park Manor,2008-07,147078.0
28898,Montclare,2008-07,263951.0
28899,Gold Coast,2008-07,549890.0
28900,Irving Park,2008-07,384917.0
28901,Scottsdale,2008-07,218660.0
28902,West Humboldt Park,2008-07,0.0
28903,Lincoln Park,2008-07,512218.0
28904,West Garfield Park,2008-07,0.0
28905,Ashburn,2008-07,206874.0
28906,McKinley Park,2008-07,174065.0
28907,Woodlawn,2008-07,225054.0
28908,Beverly,2008-07,362030.0
28909,Brainerd,2008-07,176782.0
28910,Belmont Heights,2008-07,281127.0
28911,Belmont Gardens,2008-07,251839.0
28912,Wicker Park,2008-07,505127.0
28913,Old Irving Park,2008-07,456317.0
28914,The Loop,2008-07,415319.0
28915,Calumet Heights,2008-07,193578.0
28916,Grand Crossing,2008-07,0.0
28917,Old Town,2008-07,384253.0
28918,Norwood Park East,2008-07,336910.0
28919,Washington Park,2008-07,0.0
28920,Edison Park,2008-07,362627.0
28921,Pilsen,2008-07,311238.0
28922,Roscoe Village,2008-07,686143.0
28923,Sheffield Neighbors,2008-07,891471.0
28924,Wrightwood Neighbors,2008-07,626766.0
28925,Wrightwood,2008-07,216880.0
28926,Budlong Woods,2008-07,299756.0
28927,Burnside,2008-07,125005.0
28928,Fernwood,2008-07,0.0
28929,Noble Square,2008-07,486589.0
28930,Rosemoor,2008-07,159906.0
28931,Kenwood,2008-07,401688.0
28932,Longwood Manor,2008-07,0.0
28933,Schorsch Village,2008-07,311185.0
28934,Mayfair,2008-07,351610.0
28935,North Mayfair,2008-07,336865.0
28936,West Woodlawn,2008-07,0.0
28937,Sauganash,2008-07,440836.0
28938,East Ukrainian Village,2008-07,454148.0
28939,Dunning,2008-07,292490.0
28940,Old Town Triangle,2008-07,506499.0
28941,Hollywood Park,2008-07,371111.0
28942,Kilbourn Park,2008-07,346898.0
28943,Norwood Park West,2008-07,329318.0
28944,West Loop Gate,2008-07,314177.0
28945,East Chatham,2008-07,0.0
28946,Hegewisch,2008-07,121786.0
28947,New Eastside,2008-07,488424.0
28948,Lake Calumet,2008-07,0.0
28949,North Park,2008-07,411244.0
28950,River North,2008-07,330771.0
28951,Ukrainian Village,2008-07,432884.0
28952,Canaryville,2008-07,255596.0
28953,Tri-Taylor,2008-07,237074.0
28954,Calumet River,2008-07,0.0
28955,Arcadia Terrace,2008-07,372634.0
28956,East Hyde Park,2008-07,302949.0
28957,Fulton River District,2008-07,382637.0
28958,Irving Woods,2008-07,297312.0
28959,Union Ridge,2008-07,298048.0
28960,Washington Heights,2008-07,0.0
28961,Big Oaks,2008-07,338336.0
28962,Edgebrook,2008-07,446536.0
28963,South Deering,2008-07,97488.0
28964,Lincoln Square,2008-07,407684.0
28965,Kelvin Park,2008-07,281602.0
28966,West Chatham,2008-07,0.0
28967,Lathrop Homes,2008-07,585092.0
28968,Douglas Park,2008-07,0.0
28969,Homan Square,2008-07,254885.0
28970,West Chesterfield,2008-07,140133.0
28971,East Beverly,2008-07,299498.0
28972,West Beverly,2008-07,277144.0
28973,Goose Island,2008-07,418455.0
28974,Bowmanville,2008-07,422605.0
28975,Oriole Park,2008-07,331451.0
28976,Hanson Park,2008-07,311942.0
28977,Ranch Triangle,2008-07,666059.0
28978,Wrigleyville,2008-07,466741.0
28979,North Kenwood,2008-07,339145.0
28980,Vittum Park,2008-07,229215.0
28981,Wildwood,2008-07,440866.0
28982,Old Norwood Park,2008-07,415283.0
28983,Oakland,2008-07,337858.0
28984,Ida B. Wells - Darrow Homes,2008-07,0.0
28985,Pulaski Park,2008-07,416231.0
28986,Avalon Park,2008-07,186914.0
28987,Lake Meadows,2008-07,311281.0
28988,Ravenswood Manor,2008-07,596014.0
28989,West De Paul,2008-07,736869.0
28990,Chinatown,2008-07,288607.0
28991,Andersonville,2008-07,409835.0
28992,Stony Island Park,2008-07,205649.0
28993,West Morgan Park,2008-07,279410.0
28994,Belmont Terrace,2008-07,275090.0
28995,Magnolia Glen,2008-07,417996.0
28996,Altgeld Gardens,2008-07,0.0
28997,Graceland West,2008-07,592969.0
28998,Marynook,2008-07,194687.0
28999,The Bush,2008-07,0.0
29000,Dearborn Park,2008-07,389751.0
29001,Fifth City,2008-07,0.0
29002,Lakewood - Balmoral,2008-07,831536.0
29003,The Gap,2008-07,411038.0
29004,South East Ravenswood,2008-07,747795.0
29005,Kennedy Park,2008-07,281390.0
29006,The Robert Taylor Homes,2008-07,0.0
29007,Jackson Park Highlands,2008-07,0.0
29008,O'Hare International Airport,2008-07,344175.0
29009,Princeton Park,2008-07,0.0
29010,Printers Row,2008-07,289200.0
29011,River West,2008-07,404122.0
29012,Illinois Medical District,2008-07,0.0
29013,Gladstone Park,2008-07,327698.0
29014,Cottage Grove Heights,2008-07,0.0
29015,East Pilsen,2008-07,369365.0
29016,Fuller Park,2008-07,0.0
29017,Ravenswood Gardens,2008-07,498595.0
29018,Sauganash Woods,2008-07,395908.0
29019,River's Edge,2008-07,835882.0
29020,LeClaire Courts,2008-07,0.0
29021,Pill Hill,2008-07,158572.0
29022,South Old Irving Park,2008-07,378222.0
29023,Tally's Corner,2008-07,381916.0
29024,South Commons,2008-07,0.0
29025,Chrysler Village,2008-07,181737.0
29026,Parkview,2008-07,198232.0
29027,Pullman,2008-07,0.0
29028,Peterson Park,2008-07,466004.0
29029,Beverly Woods,2008-07,242999.0
29030,Greektown,2008-07,0.0
29031,Forest Glen,2008-07,384869.0
29032,Sleepy Hollow,2008-07,207840.0
29033,The Island,2008-07,0.0
29034,Edgewater Glen,2008-07,385128.0
29035,Golden Gate,2008-07,0.0
29036,Marycrest,2008-07,317283.0
29037,Winneconna Parkway,2008-07,0.0
29038,Stateway Gardens,2008-07,196130.0
29039,Lithuanian Plaza,2008-07,0.0
29040,Heart of Italy,2008-07,0.0
29041,Old Edgebrook,2008-07,676489.0
29042,The Villa,2008-07,502564.0
29043,Beverly View,2008-07,158411.0
29044,Eden Green,2008-07,0.0
29045,Mount Greenwood Heights,2008-07,252206.0
29046,Cabrini Green,2008-07,313000.0
29047,Schorsch Forest View,2008-07,346867.0
29048,Riverdale,2008-07,0.0
29049,Groveland Park,2008-07,0.0
29050,Brynford Park,2008-07,561225.0
29051,Logan Square,2008-08,371932.0
29052,Little Village,2008-08,0.0
29053,West Rogers Park,2008-08,308943.0
29054,South Austin,2008-08,160213.0
29055,Albany Park,2008-08,317390.0
29056,Uptown,2008-08,294905.0
29057,Lake View,2008-08,497880.0
29058,Rogers Park,2008-08,253351.0
29059,Gresham,2008-08,168133.0
29060,Brighton Park,2008-08,194330.0
29061,Englewood,2008-08,0.0
29062,Jefferson Park,2008-08,322477.0
29063,Portage Park,2008-08,351736.0
29064,South Loop,2008-08,369337.0
29065,Humboldt Park,2008-08,275482.0
29066,Gage Park,2008-08,160395.0
29067,Bridgeport,2008-08,345515.0
29068,Edgewater,2008-08,251825.0
29069,Lake View East,2008-08,321198.0
29070,South Shore,2008-08,116006.0
29071,Cragin,2008-08,286684.0
29072,Back of the Yards,2008-08,0.0
29073,West Lawn,2008-08,210764.0
29074,Bronzeville,2008-08,243761.0
29075,Belmont Central,2008-08,279045.0
29076,Marquette Park,2008-08,170823.0
29077,Garfield Ridge,2008-08,254274.0
29078,Near North,2008-08,383499.0
29079,West Pullman,2008-08,101480.0
29080,South Chicago,2008-08,0.0
29081,West Town,2008-08,462030.0
29082,West Englewood,2008-08,0.0
29083,North Austin,2008-08,172415.0
29084,East Garfield Park,2008-08,0.0
29085,Ravenswood,2008-08,428215.0
29086,East Side,2008-08,152165.0
29087,Hermosa,2008-08,193451.0
29088,North Center,2008-08,644217.0
29089,Roseland,2008-08,83016.0
29090,Streeterville,2008-08,482310.0
29091,West Elsdon,2008-08,198035.0
29092,Bucktown,2008-08,536252.0
29093,Hyde Park,2008-08,356400.0
29094,Chicago Lawn,2008-08,158282.0
29095,Chatham,2008-08,158106.0
29096,Clearing,2008-08,238624.0
29097,Avondale,2008-08,366423.0
29098,Heart of Chicago,2008-08,345333.0
29099,University Village - Little Italy,2008-08,455215.0
29100,Morgan Park,2008-08,195477.0
29101,Mount Greenwood,2008-08,251976.0
29102,Archer Heights,2008-08,203636.0
29103,O'Hare,2008-08,297592.0
